order_line_id,order_code,product_code,quantity,unit_price,discount_percent,discount_amount,line_total
367,DH000180,SKU-THE-1076,2,352000.0,0.0,0.0,704000.0
368,DH000180,SKU-DIR-1035,1,555000.0,0.0,0.0,555000.0
369,DH000181,SKU-COO-1086,2,365000.0,0.0,0.0,730000.0
370,DH000181,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
371,DH000181,SKU-DIR-1109,2,341000.0,0.0,0.0,682000.0
372,DH000182,SKU-TEE-1016,1,220000.0,0.0,0.0,220000.0
373,DH000182,SKU-TSU-1034,2,385000.0,0.0,0.0,770000.0
374,DH000182,SKU-TEE-1116,1,270000.0,0.0,0.0,270000.0
375,DH000183,SKU-COO-1083,2,284000.0,0.0,0.0,568000.0
376,DH000183,SKU-TEE-1032,2,278000.0,0.0,0.0,556000.0
377,DH000183,SKU-BAD-1023,1,751000.0,0.0,0.0,751000.0
378,DH000184,SKU-NOW-1100,2,229000.0,0.0,0.0,458000.0
379,DH000185,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
380,DH000186,SKU-TEE-1049,1,226000.0,0.0,0.0,226000.0
381,DH000186,SKU-NOW-1050,2,245000.0,0.0,0.0,490000.0
382,DH000186,SKU-SWE-1070,2,718000.0,0.0,0.0,1436000.0
383,DH000187,SKU-NOW-1009,2,277000.0,0.0,0.0,554000.0
384,DH000188,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
385,DH000189,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
386,DH000189,SKU-TEE-1036,1,296000.0,0.0,0.0,296000.0
387,DH000189,SKU-SWE-1070,1,718000.0,0.0,0.0,718000.0
388,DH000190,SKU-DIR-1006,1,416000.0,0.0,0.0,416000.0
389,DH000190,SKU-DIR-1113,2,595000.0,0.0,0.0,1190000.0
390,DH000190,SKU-COO-1056,2,275000.0,0.0,0.0,550000.0
391,DH000191,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
392,DH000191,SKU-NOW-1009,1,277000.0,0.0,0.0,277000.0
393,DH000191,SKU-BAD-1055,1,472000.0,0.0,0.0,472000.0
394,DH000192,SKU-TEE-1115,1,227000.0,0.0,0.0,227000.0
395,DH000192,SKU-BAD-1097,2,438000.0,0.0,0.0,876000.0
396,DH000192,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
397,DH000193,SKU-DIR-1028,2,536000.0,0.0,0.0,1072000.0
398,DH000194,SKU-DIR-1006,2,416000.0,0.0,0.0,832000.0
399,DH000195,SKU-DKM-1043,1,592000.0,0.0,0.0,592000.0
400,DH000195,SKU-NOW-1100,1,229000.0,0.0,0.0,229000.0
401,DH000196,SKU-SWE-1019,1,423000.0,0.0,0.0,423000.0
402,DH000196,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
403,DH000197,SKU-BAD-1090,2,475000.0,0.0,0.0,950000.0
404,DH000198,SKU-DIR-1109,2,341000.0,0.0,0.0,682000.0
405,DH000198,SKU-NOW-1009,2,277000.0,0.0,0.0,554000.0
406,DH000199,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
407,DH000199,SKU-SWE-1077,1,418000.0,0.0,0.0,418000.0
408,DH000199,SKU-BAD-1069,2,415000.0,0.0,0.0,830000.0
409,DH000200,SKU-SWE-1011,2,375000.0,0.0,0.0,750000.0
410,DH000200,SKU-BAD-1057,2,664000.0,0.0,0.0,1328000.0
411,DH000201,SKU-DKM-1080,2,498000.0,0.0,0.0,996000.0
412,DH000201,SKU-SWE-1024,2,753000.0,0.0,0.0,1506000.0
413,DH000202,SKU-THE-1075,2,503000.0,0.0,0.0,1006000.0
414,DH000202,SKU-TEE-1051,2,201000.0,0.0,0.0,402000.0
415,DH000202,SKU-BAD-1090,2,475000.0,0.0,0.0,950000.0
416,DH000203,SKU-DIR-1044,2,443000.0,0.0,0.0,886000.0
417,DH000203,SKU-THE-1076,2,352000.0,0.0,0.0,704000.0
418,DH000204,SKU-BAD-1018,1,494000.0,0.0,0.0,494000.0
419,DH000204,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
420,DH000204,SKU-SWE-1077,2,418000.0,0.0,0.0,836000.0
421,DH000205,SKU-DIR-1006,1,416000.0,0.0,0.0,416000.0
422,DH000205,SKU-DKM-1045,2,524000.0,0.0,0.0,1048000.0
423,DH000205,SKU-TSU-1015,1,292000.0,0.0,0.0,292000.0
424,DH000206,SKU-TEE-1107,2,179000.0,0.0,0.0,358000.0
425,DH000207,SKU-DKM-1091,1,657000.0,0.0,0.0,657000.0
426,DH000207,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
427,DH000208,SKU-SWE-1077,2,418000.0,0.0,0.0,836000.0
428,DH000208,SKU-DIR-1008,2,432000.0,0.0,0.0,864000.0
429,DH000209,SKU-TEE-1039,2,301000.0,0.0,0.0,602000.0
430,DH000210,SKU-TEE-1088,2,274000.0,0.0,0.0,548000.0
431,DH000210,SKU-BAD-1111,2,611000.0,0.0,0.0,1222000.0
432,DH000211,SKU-DKM-1102,2,454000.0,0.0,0.0,908000.0
433,DH000211,SKU-COO-1056,1,275000.0,0.0,0.0,275000.0
434,DH000212,SKU-THE-1063,2,472000.0,0.0,0.0,944000.0
435,DH000212,SKU-BAD-1097,2,438000.0,0.0,0.0,876000.0
436,DH000213,SKU-NOW-1099,1,356000.0,0.0,0.0,356000.0
437,DH000213,SKU-COO-1041,1,371000.0,0.0,0.0,371000.0
438,DH000214,SKU-TEE-1032,2,278000.0,0.0,0.0,556000.0
439,DH000215,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
440,DH000216,SKU-DIR-1014,2,715000.0,0.0,0.0,1430000.0
441,DH000217,SKU-DIR-1119,1,693000.0,0.0,0.0,693000.0
442,DH000218,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
443,DH000219,SKU-NOW-1098,2,393000.0,0.0,0.0,786000.0
444,DH000220,SKU-NOW-1052,2,425000.0,0.0,0.0,850000.0
445,DH000220,SKU-BAD-1018,1,494000.0,0.0,0.0,494000.0
446,DH000221,SKU-TEE-1036,1,296000.0,0.0,0.0,296000.0
447,DH000222,SKU-SWE-1103,2,683000.0,0.0,0.0,1366000.0
448,DH000222,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
449,DH000222,SKU-DIR-1082,1,382000.0,0.0,0.0,382000.0
450,DH000223,SKU-TSU-1067,2,608000.0,0.0,0.0,1216000.0
451,DH000223,SKU-TEE-1051,1,201000.0,0.0,0.0,201000.0
452,DH000223,SKU-TEE-1062,1,326000.0,0.0,0.0,326000.0
453,DH000224,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
454,DH000224,SKU-SWE-1101,2,757000.0,0.0,0.0,1514000.0
455,DH000225,SKU-TSU-1110,2,633000.0,0.0,0.0,1266000.0
456,DH000225,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
457,DH000226,SKU-TEE-1027,2,339000.0,0.0,0.0,678000.0
458,DH000227,SKU-TSU-1030,2,306000.0,0.0,0.0,612000.0
459,DH000227,SKU-COO-1056,2,275000.0,0.0,0.0,550000.0
460,DH000228,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
461,DH000228,SKU-TSU-1048,2,485000.0,0.0,0.0,970000.0
462,DH000228,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
463,DH000229,SKU-SWE-1042,2,535000.0,0.0,0.0,1070000.0
464,DH000229,SKU-DIR-1113,2,595000.0,0.0,0.0,1190000.0
465,DH000229,SKU-COO-1033,1,281000.0,0.0,0.0,281000.0
466,DH000230,SKU-DKM-1084,2,625000.0,0.0,0.0,1250000.0
467,DH000230,SKU-TSU-1048,2,485000.0,0.0,0.0,970000.0
468,DH000231,SKU-TSU-1015,1,292000.0,0.0,0.0,292000.0
469,DH000232,SKU-NOW-1099,2,356000.0,0.0,0.0,712000.0
470,DH000232,SKU-BAD-1069,1,415000.0,0.0,0.0,415000.0
471,DH000233,SKU-TEE-1032,2,278000.0,0.0,0.0,556000.0
472,DH000234,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
473,DH000234,SKU-DIR-1004,2,419000.0,0.0,0.0,838000.0
474,DH000235,SKU-TSU-1092,1,708000.0,0.0,0.0,708000.0
475,DH000235,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
476,DH000236,SKU-DKM-1043,1,592000.0,0.0,0.0,592000.0
477,DH000236,SKU-TSU-1092,1,708000.0,0.0,0.0,708000.0
478,DH000237,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
479,DH000237,SKU-SWE-1070,2,718000.0,0.0,0.0,1436000.0
480,DH000238,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
481,DH000238,SKU-TEE-1005,1,133000.0,0.0,0.0,133000.0
482,DH000239,SKU-TEE-1116,2,270000.0,0.0,0.0,540000.0
483,DH000239,SKU-NOW-1009,2,277000.0,0.0,0.0,554000.0
484,DH000239,SKU-DIR-1108,1,400000.0,0.0,0.0,400000.0
485,DH000240,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
486,DH000240,SKU-BAD-1055,1,472000.0,0.0,0.0,472000.0
487,DH000241,SKU-NOW-1078,1,415000.0,0.0,0.0,415000.0
488,DH000241,SKU-DKM-1080,2,498000.0,0.0,0.0,996000.0
489,DH000242,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
490,DH000243,SKU-DIR-1095,2,388000.0,0.0,0.0,776000.0
491,DH000243,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
492,DH000243,SKU-SWE-1103,1,683000.0,0.0,0.0,683000.0
493,DH000244,SKU-DIR-1014,2,715000.0,0.0,0.0,1430000.0
494,DH000244,SKU-TEE-1036,1,296000.0,0.0,0.0,296000.0
495,DH000245,SKU-BAD-1111,2,611000.0,0.0,0.0,1222000.0
496,DH000246,SKU-TEE-1107,1,179000.0,0.0,0.0,179000.0
497,DH000247,SKU-NOW-1073,1,216000.0,0.0,0.0,216000.0
498,DH000248,SKU-TEE-1051,1,201000.0,0.0,0.0,201000.0
499,DH000249,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
500,DH000249,SKU-TSU-1072,1,352000.0,0.0,0.0,352000.0
501,DH000249,SKU-DIR-1119,1,693000.0,0.0,0.0,693000.0
502,DH000250,SKU-SWE-1024,1,753000.0,0.0,0.0,753000.0
503,DH000251,SKU-TSU-1067,2,608000.0,0.0,0.0,1216000.0
504,DH000251,SKU-NOW-1050,2,245000.0,0.0,0.0,490000.0
505,DH000251,SKU-DIR-1060,1,655000.0,0.0,0.0,655000.0
506,DH000252,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
507,DH000252,SKU-TEE-1016,2,220000.0,0.0,0.0,440000.0
508,DH000252,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
509,DH000253,SKU-DIR-1008,1,432000.0,0.0,0.0,432000.0
510,DH000253,SKU-THE-1118,2,434000.0,0.0,0.0,868000.0
511,DH000254,SKU-TEE-1066,2,230000.0,0.0,0.0,460000.0
512,DH000254,SKU-BAD-1097,2,438000.0,0.0,0.0,876000.0
513,DH000254,SKU-DIR-1007,2,631000.0,0.0,0.0,1262000.0
514,DH000255,SKU-TEE-1040,2,172000.0,0.0,0.0,344000.0
515,DH000255,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
516,DH000256,SKU-TEE-1107,2,179000.0,0.0,0.0,358000.0
517,DH000256,SKU-BAD-1097,1,438000.0,0.0,0.0,438000.0
518,DH000257,SKU-TSU-1096,2,405000.0,0.0,0.0,810000.0
519,DH000257,SKU-THE-1076,2,352000.0,0.0,0.0,704000.0
520,DH000258,SKU-COO-1056,2,275000.0,0.0,0.0,550000.0
521,DH000258,SKU-TEE-1115,2,227000.0,0.0,0.0,454000.0
522,DH000259,SKU-TEE-1051,2,201000.0,0.0,0.0,402000.0
523,DH000259,SKU-THE-1118,1,434000.0,0.0,0.0,434000.0
524,DH000259,SKU-TSU-1048,1,485000.0,0.0,0.0,485000.0
525,DH000260,SKU-SWE-1042,2,535000.0,0.0,0.0,1070000.0
526,DH000260,SKU-THE-1013,2,387000.0,0.0,0.0,774000.0
527,DH000260,SKU-NOW-1052,1,425000.0,0.0,0.0,425000.0
528,DH000261,SKU-NOW-1098,2,393000.0,0.0,0.0,786000.0
529,DH000261,SKU-NOW-1025,1,438000.0,0.0,0.0,438000.0
530,DH000261,SKU-COO-1056,2,275000.0,0.0,0.0,550000.0
531,DH000262,SKU-NOW-1050,2,245000.0,0.0,0.0,490000.0
532,DH000263,SKU-TSU-1072,1,352000.0,0.0,0.0,352000.0
533,DH000263,SKU-TSU-1067,2,608000.0,0.0,0.0,1216000.0
534,DH000263,SKU-TEE-1115,2,227000.0,0.0,0.0,454000.0
535,DH000264,SKU-SWE-1103,2,683000.0,0.0,0.0,1366000.0
536,DH000264,SKU-THE-1076,1,352000.0,0.0,0.0,352000.0
537,DH000265,SKU-TEE-1059,1,177000.0,0.0,0.0,177000.0
538,DH000265,SKU-TEE-1115,1,227000.0,0.0,0.0,227000.0
539,DH000265,SKU-TEE-1049,1,226000.0,0.0,0.0,226000.0
540,DH000266,SKU-NOW-1098,1,393000.0,0.0,0.0,393000.0
541,DH000266,SKU-SWE-1046,2,566000.0,0.0,0.0,1132000.0
542,DH000266,SKU-TEE-1059,1,177000.0,0.0,0.0,177000.0
543,DH000267,SKU-TSU-1048,1,485000.0,0.0,0.0,485000.0
544,DH000267,SKU-DIR-1120,2,510000.0,0.0,0.0,1020000.0
545,DH000267,SKU-BAD-1018,2,494000.0,0.0,0.0,988000.0
546,DH000268,SKU-THE-1063,2,472000.0,0.0,0.0,944000.0
547,DH000268,SKU-TEE-1059,1,177000.0,0.0,0.0,177000.0
548,DH000269,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
549,DH000269,SKU-NOW-1078,1,415000.0,0.0,0.0,415000.0
550,DH000270,SKU-NOW-1012,2,355000.0,0.0,0.0,710000.0
551,DH000270,SKU-NOW-1078,1,415000.0,0.0,0.0,415000.0
552,DH000271,SKU-NOW-1078,2,415000.0,0.0,0.0,830000.0
553,DH000272,SKU-DIR-1007,2,631000.0,0.0,0.0,1262000.0
554,DH000272,SKU-DIR-1104,2,605000.0,0.0,0.0,1210000.0
555,DH000273,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
556,DH000273,SKU-TSU-1048,2,485000.0,0.0,0.0,970000.0
557,DH000273,SKU-THE-1063,2,472000.0,0.0,0.0,944000.0
558,DH000274,SKU-DIR-1109,2,341000.0,0.0,0.0,682000.0
559,DH000275,SKU-DIR-1007,2,631000.0,0.0,0.0,1262000.0
560,DH000275,SKU-NOW-1009,1,277000.0,0.0,0.0,277000.0
561,DH000275,SKU-NOW-1081,2,420000.0,0.0,0.0,840000.0
562,DH000276,SKU-DIR-1028,1,536000.0,0.0,0.0,536000.0
563,DH000277,SKU-COO-1079,2,368000.0,0.0,0.0,736000.0
564,DH000277,SKU-SWE-1042,1,535000.0,0.0,0.0,535000.0
565,DH000277,SKU-SWE-1114,1,615000.0,0.0,0.0,615000.0
566,DH000278,SKU-NOW-1089,2,313000.0,0.0,0.0,626000.0
567,DH000279,SKU-TEE-1010,2,240000.0,0.0,0.0,480000.0
568,DH000279,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
569,DH000280,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
570,DH000280,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
571,DH000280,SKU-BAD-1097,1,438000.0,0.0,0.0,438000.0
572,DH000281,SKU-SWE-1114,1,615000.0,0.0,0.0,615000.0
573,DH000281,SKU-DIR-1104,1,605000.0,0.0,0.0,605000.0
574,DH000282,SKU-DIR-1113,2,595000.0,0.0,0.0,1190000.0
575,DH000282,SKU-DIR-1006,1,416000.0,0.0,0.0,416000.0
576,DH000282,SKU-TSU-1096,2,405000.0,0.0,0.0,810000.0
577,DH000283,SKU-TEE-1005,2,133000.0,0.0,0.0,266000.0
578,DH000284,SKU-SWE-1002,2,401000.0,0.0,0.0,802000.0
579,DH000284,SKU-BAD-1001,1,447000.0,0.0,0.0,447000.0
580,DH000284,SKU-TEE-1062,2,326000.0,0.0,0.0,652000.0
581,DH000285,SKU-DIR-1104,1,605000.0,0.0,0.0,605000.0
582,DH000286,SKU-TSU-1072,2,352000.0,0.0,0.0,704000.0
583,DH000286,SKU-BAD-1074,2,487000.0,0.0,0.0,974000.0
584,DH000286,SKU-DIR-1028,1,536000.0,0.0,0.0,536000.0
585,DH000287,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
586,DH000288,SKU-NOW-1026,2,240000.0,0.0,0.0,480000.0
587,DH000288,SKU-DIR-1104,1,605000.0,0.0,0.0,605000.0
588,DH000289,SKU-TSU-1034,2,385000.0,0.0,0.0,770000.0
589,DH000290,SKU-TEE-1088,1,274000.0,0.0,0.0,274000.0
590,DH000291,SKU-DIR-1113,2,595000.0,0.0,0.0,1190000.0
591,DH000292,SKU-TEE-1112,1,339000.0,0.0,0.0,339000.0
592,DH000292,SKU-THE-1118,2,434000.0,0.0,0.0,868000.0
593,DH000293,SKU-COO-1056,2,275000.0,0.0,0.0,550000.0
594,DH000293,SKU-TEE-1005,2,133000.0,0.0,0.0,266000.0
595,DH000293,SKU-TSU-1096,1,405000.0,0.0,0.0,405000.0
596,DH000294,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
597,DH000294,SKU-SWE-1070,2,718000.0,0.0,0.0,1436000.0
598,DH000295,SKU-THE-1118,2,434000.0,0.0,0.0,868000.0
599,DH000295,SKU-SWE-1103,2,683000.0,0.0,0.0,1366000.0
600,DH000296,SKU-DIR-1007,2,631000.0,0.0,0.0,1262000.0
601,DH000296,SKU-BAD-1058,2,430000.0,0.0,0.0,860000.0
602,DH000297,SKU-DKM-1043,2,592000.0,0.0,0.0,1184000.0
603,DH000297,SKU-SWE-1046,2,566000.0,0.0,0.0,1132000.0
604,DH000297,SKU-SWE-1011,1,375000.0,0.0,0.0,375000.0
605,DH000298,SKU-TEE-1005,2,133000.0,0.0,0.0,266000.0
606,DH000298,SKU-SWE-1070,2,718000.0,0.0,0.0,1436000.0
607,DH000298,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
608,DH000299,SKU-DIR-1004,1,419000.0,0.0,0.0,419000.0
609,DH000299,SKU-COO-1086,1,365000.0,0.0,0.0,365000.0
610,DH000299,SKU-SWE-1077,1,418000.0,0.0,0.0,418000.0
611,DH000300,SKU-SWE-1077,1,418000.0,0.0,0.0,418000.0
612,DH000301,SKU-BAD-1057,1,664000.0,0.0,0.0,664000.0
613,DH000301,SKU-TEE-1088,1,274000.0,0.0,0.0,274000.0
614,DH000301,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
615,DH000302,SKU-COO-1041,2,371000.0,0.0,0.0,742000.0
616,DH000303,SKU-COO-1086,1,365000.0,0.0,0.0,365000.0
617,DH000304,SKU-SWE-1046,1,566000.0,0.0,0.0,566000.0
618,DH000304,SKU-TEE-1112,1,339000.0,0.0,0.0,339000.0
619,DH000304,SKU-DIR-1008,2,432000.0,0.0,0.0,864000.0
620,DH000305,SKU-DIR-1028,1,536000.0,0.0,0.0,536000.0
621,DH000305,SKU-BAD-1111,2,611000.0,0.0,0.0,1222000.0
622,DH000306,SKU-DIR-1082,2,382000.0,0.0,0.0,764000.0
623,DH000306,SKU-SWE-1114,1,615000.0,0.0,0.0,615000.0
624,DH000307,SKU-NOW-1098,2,393000.0,0.0,0.0,786000.0
625,DH000308,SKU-DKM-1091,2,657000.0,0.0,0.0,1314000.0
626,DH000308,SKU-TSU-1096,1,405000.0,0.0,0.0,405000.0
627,DH000309,SKU-SWE-1002,2,401000.0,0.0,0.0,802000.0
628,DH000310,SKU-NOW-1099,1,356000.0,0.0,0.0,356000.0
629,DH000310,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
630,DH000311,SKU-COO-1017,1,85000.0,0.0,0.0,85000.0
631,DH000311,SKU-TEE-1005,2,133000.0,0.0,0.0,266000.0
632,DH000312,SKU-TEE-1010,2,240000.0,0.0,0.0,480000.0
633,DH000313,SKU-DKM-1084,2,625000.0,0.0,0.0,1250000.0
634,DH000314,SKU-SWE-1046,1,566000.0,0.0,0.0,566000.0
635,DH000314,SKU-DKM-1045,2,524000.0,0.0,0.0,1048000.0
636,DH000314,SKU-NOW-1098,2,393000.0,0.0,0.0,786000.0
637,DH000315,SKU-TEE-1005,1,133000.0,0.0,0.0,133000.0
638,DH000316,SKU-TEE-1003,2,244000.0,0.0,0.0,488000.0
639,DH000316,SKU-TEE-1051,1,201000.0,0.0,0.0,201000.0
640,DH000316,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
641,DH000317,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
642,DH000317,SKU-DIR-1006,2,416000.0,0.0,0.0,832000.0
643,DH000318,SKU-SWE-1114,1,615000.0,0.0,0.0,615000.0
644,DH000318,SKU-DIR-1028,2,536000.0,0.0,0.0,1072000.0
645,DH000318,SKU-NOW-1085,2,210000.0,0.0,0.0,420000.0
646,DH000319,SKU-BAD-1001,2,447000.0,0.0,0.0,894000.0
647,DH000320,SKU-SWE-1042,1,535000.0,0.0,0.0,535000.0
648,DH000320,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
649,DH000321,SKU-BAD-1064,1,515000.0,0.0,0.0,515000.0
650,DH000322,SKU-SWE-1024,1,753000.0,0.0,0.0,753000.0
651,DH000322,SKU-COO-1037,2,132000.0,0.0,0.0,264000.0
652,DH000323,SKU-SWE-1024,1,753000.0,0.0,0.0,753000.0
653,DH000323,SKU-NOW-1085,1,210000.0,0.0,0.0,210000.0
654,DH000323,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
655,DH000324,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
656,DH000325,SKU-DIR-1006,1,416000.0,0.0,0.0,416000.0
657,DH000325,SKU-SWE-1046,2,566000.0,0.0,0.0,1132000.0
658,DH000325,SKU-TEE-1032,2,278000.0,0.0,0.0,556000.0
659,DH000326,SKU-NOW-1050,2,245000.0,0.0,0.0,490000.0
660,DH000327,SKU-DIR-1119,2,693000.0,0.0,0.0,1386000.0
661,DH000327,SKU-BAD-1001,2,447000.0,0.0,0.0,894000.0
662,DH000327,SKU-COO-1037,2,132000.0,0.0,0.0,264000.0
663,DH000328,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
664,DH000328,SKU-NOW-1073,1,216000.0,0.0,0.0,216000.0
665,DH000329,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
666,DH000329,SKU-TEE-1051,1,201000.0,0.0,0.0,201000.0
667,DH000330,SKU-SWE-1114,1,615000.0,0.0,0.0,615000.0
668,DH000331,SKU-COO-1033,2,281000.0,0.0,0.0,562000.0
669,DH000332,SKU-DIR-1117,2,397000.0,0.0,0.0,794000.0
670,DH000333,SKU-THE-1029,1,475000.0,0.0,0.0,475000.0
671,DH000334,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
672,DH000335,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
673,DH000335,SKU-DIR-1117,2,397000.0,0.0,0.0,794000.0
674,DH000335,SKU-THE-1063,1,472000.0,0.0,0.0,472000.0
675,DH000336,SKU-COO-1056,2,275000.0,0.0,0.0,550000.0
676,DH000336,SKU-DIR-1028,2,536000.0,0.0,0.0,1072000.0
677,DH000336,SKU-BAD-1069,1,415000.0,0.0,0.0,415000.0
678,DH000337,SKU-DKM-1061,1,205000.0,0.0,0.0,205000.0
679,DH000337,SKU-TEE-1022,2,252000.0,0.0,0.0,504000.0
680,DH000337,SKU-DKM-1091,1,657000.0,0.0,0.0,657000.0
681,DH000338,SKU-TEE-1062,1,326000.0,0.0,0.0,326000.0
682,DH000339,SKU-DIR-1117,1,397000.0,0.0,0.0,397000.0
683,DH000339,SKU-THE-1075,2,503000.0,0.0,0.0,1006000.0
684,DH000339,SKU-TEE-1062,2,326000.0,0.0,0.0,652000.0
685,DH000340,SKU-BAD-1018,2,494000.0,0.0,0.0,988000.0
686,DH000340,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
687,DH000340,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
688,DH000341,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
689,DH000341,SKU-BAD-1069,1,415000.0,0.0,0.0,415000.0
690,DH000341,SKU-COO-1017,1,85000.0,0.0,0.0,85000.0
691,DH000342,SKU-THE-1063,1,472000.0,0.0,0.0,472000.0
692,DH000342,SKU-TEE-1036,1,296000.0,0.0,0.0,296000.0
693,DH000343,SKU-DIR-1047,1,320000.0,0.0,0.0,320000.0
694,DH000343,SKU-BAD-1074,1,487000.0,0.0,0.0,487000.0
695,DH000344,SKU-TEE-1005,1,133000.0,0.0,0.0,133000.0
696,DH000345,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
697,DH000346,SKU-DIR-1109,1,341000.0,0.0,0.0,341000.0
698,DH000346,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
699,DH000347,SKU-TEE-1116,1,270000.0,0.0,0.0,270000.0
700,DH000348,SKU-THE-1053,2,675000.0,0.0,0.0,1350000.0
701,DH000349,SKU-TSU-1092,1,708000.0,0.0,0.0,708000.0
702,DH000349,SKU-DKM-1102,2,454000.0,0.0,0.0,908000.0
703,DH000350,SKU-THE-1013,1,387000.0,0.0,0.0,387000.0
704,DH000350,SKU-COO-1079,1,368000.0,0.0,0.0,368000.0
705,DH000350,SKU-BAD-1069,1,415000.0,0.0,0.0,415000.0
706,DH000351,SKU-TEE-1088,1,274000.0,0.0,0.0,274000.0
707,DH000351,SKU-SWE-1114,2,615000.0,0.0,0.0,1230000.0
708,DH000352,SKU-THE-1075,1,503000.0,0.0,0.0,503000.0
709,DH000353,SKU-SWE-1070,1,718000.0,0.0,0.0,718000.0
710,DH000353,SKU-DIR-1106,2,353000.0,0.0,0.0,706000.0
711,DH000353,SKU-TEE-1036,2,296000.0,0.0,0.0,592000.0
712,DH000354,SKU-TEE-1016,2,220000.0,0.0,0.0,440000.0
713,DH000355,SKU-NOW-1052,2,425000.0,0.0,0.0,850000.0
714,DH000355,SKU-TSU-1072,2,352000.0,0.0,0.0,704000.0
715,DH000356,SKU-TSU-1030,2,306000.0,0.0,0.0,612000.0
716,DH000356,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
717,DH000357,SKU-DIR-1047,2,320000.0,0.0,0.0,640000.0
718,DH000357,SKU-DIR-1008,2,432000.0,0.0,0.0,864000.0
719,DH000358,SKU-COO-1056,1,275000.0,0.0,0.0,275000.0
720,DH000358,SKU-TEE-1051,2,201000.0,0.0,0.0,402000.0
721,DH000359,SKU-DIR-1054,2,349000.0,0.0,0.0,698000.0
722,DH000359,SKU-DKM-1045,2,524000.0,0.0,0.0,1048000.0
723,DH000359,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
724,DH000360,SKU-BAD-1018,1,494000.0,0.0,0.0,494000.0
725,DH000360,SKU-COO-1056,1,275000.0,0.0,0.0,275000.0
726,DH000361,SKU-COO-1086,2,365000.0,0.0,0.0,730000.0
727,DH000361,SKU-BAD-1018,2,494000.0,0.0,0.0,988000.0
728,DH000362,SKU-TEE-1066,1,230000.0,0.0,0.0,230000.0
729,DH000362,SKU-DIR-1109,2,341000.0,0.0,0.0,682000.0
730,DH000362,SKU-DIR-1082,1,382000.0,0.0,0.0,382000.0
731,DH000363,SKU-TEE-1040,1,172000.0,0.0,0.0,172000.0
732,DH000363,SKU-DIR-1117,2,397000.0,0.0,0.0,794000.0
733,DH000363,SKU-DIR-1106,2,353000.0,0.0,0.0,706000.0
